"id";"first_name";"last_name";"email";"country";"newsletter";"created_at"
"CUST-001452";"Leander";"Süßebier";"Leander.Süßebier@example.com";"DE";"False";"2026-05-20 23:40:30"
"CUST-001453";"Kevin";"Benthin";"Kevin.Benthin@example.com";"AT";"False";"2026-06-17 07:05:15"
"CUST-001454";"Andrea";"Girschner";"Andrea.Girschner@example.com";"DE";"True";"2026-02-02 04:48:34"
"CUST-001455";"Marleen";"Ebert";"Marleen.Ebert@example.com";"AT";"True";"2026-05-14 03:01:05"
"CUST-001456";"Louis";"Köster";"Louis.Köster@example.com";"DE";"False";"2026-07-31 20:42:01"
"CUST-001457";"Walther";"Blümel";"Walther.Blümel@example.com";"AT";"False";"2026-06-19 11:34:12"
"CUST-001458";"Ercan";"Bohlander";"Ercan.Bohlander@example.com";"NL";"False";"2026-07-21 15:18:54"
"CUST-001459";"Vito";"Albers";"Vito.Albers@example.com";"DE";"False";"2026-01-15 14:10:54"
"CUST-001460";"Klaus-Michael";"Zobel";"Klaus-Michael.Zobel@example.com";"CH";"True";"2026-02-16 05:37:41"
"CUST-001461";"Leonie";"Pölitz";"Leonie.Pölitz@example.com";"AT";"False";"2026-02-27 17:46:11"
"CUST-001462";"Lisette";"Möchlichen";"Lisette.Möchlichen@example.com";"DE";"True";"2026-03-28 01:51:50"
"CUST-001463";"Manuel";"Renner";"Manuel.Renner@example.com";"DE";"False";"2026-06-20 05:25:00"
"CUST-001464";"Kristiane";"Preiß";"Kristiane.Preiß@example.com";"DE";"False";"2026-05-08 11:39:59"
"CUST-001465";"Dietmar";"Weihmann";"Dietmar.Weihmann@example.com";"FR";"True";"2026-06-08 19:46:28"
"CUST-001466";"Raphael";"Schuster";"Raphael.Schuster@example.com";"CH";"False";"2026-07-11 02:48:55"
"CUST-001467";"Elmar";"Gotthard";"Elmar.Gotthard@example.com";"CH";"False";"2026-05-21 16:59:49"
"CUST-001468";"Sylvester";"Pölitz";"Sylvester.Pölitz@example.com";"DE";"True";"2026-04-20 17:15:08"
"CUST-001469";"Hasso";"Eberhardt";"Hasso.Eberhardt@example.com";"DE";"False";"2026-02-05 20:27:30"
"CUST-001470";"Helene";"Schäfer";"Helene.Schäfer@example.com";"DE";"False";"2026-04-24 08:50:47"
"CUST-001471";"Deborah";"Holzapfel";"Deborah.Holzapfel@example.com";"DE";"True";"2026-03-10 15:35:22"
"CUST-001472";"Kuno";"Hiller";"Kuno.Hiller@example.com";"DE";"False";"2026-03-01 20:52:14"
"CUST-001473";"Margitta";"Bohnbach";"Margitta.Bohnbach@example.com";"AT";"False";"2026-01-29 09:59:26"
"CUST-001474";"Bernd-Dieter";"Linke";"Bernd-Dieter.Linke@example.com";"PL";"False";"2026-04-29 23:15:13"
"CUST-001475";"Jana";"Wernecke";"Jana.Wernecke@example.com";"PL";"False";"2026-08-07 17:49:35"
"CUST-001476";"Melita";"Junck";"Melita.Junck@example.com";"DE";"False";"2026-07-09 08:23:37"
"CUST-001477";"Karin";"Eberth";"Karin.Eberth@example.com";"AT";"True";"2026-03-17 15:20:03"
"CUST-001478";"Sieglinde";"Naser";"Sieglinde.Naser@example.com";"DE";"False";"2026-04-21 22:22:32"
"CUST-001479";"Hans-Henning";"Schlosser";"Hans-Henning.Schlosser@example.com";"DE";"True";"2026-06-16 16:10:33"
"CUST-001480";"Alwina";"Oderwald";"Alwina.Oderwald@example.com";"CH";"False";"2026-02-18 03:31:12"
"CUST-001481";"Sabri";"Mude";"Sabri.Mude@example.com";"DE";"True";"2026-02-14 02:57:11"
"CUST-001482";"Wenzel";"Hecker";"Wenzel.Hecker@example.com";"FR";"True";"2026-02-09 22:55:14"
"CUST-001483";"Donata";"Säuberlich";"Donata.Säuberlich@example.com";"AT";"False";"2026-02-08 15:41:53"
"CUST-001484";"Regina";"Seifert";"Regina.Seifert@example.com";"AT";"True";"2026-06-13 10:11:01"
"CUST-001485";"Claus-Dieter";"Oderwald";"Claus-Dieter.Oderwald@example.com";"DE";"False";"2026-01-07 21:29:09"
"CUST-001486";"Claire";"Biggen";"Claire.Biggen@example.com";"CH";"False";"2026-04-25 05:12:43"
"CUST-001487";"Ludmila";"Faust";"Ludmila.Faust@example.com";"CH";"False";"2026-08-06 16:14:11"
"CUST-001488";"Ronald";"Mies";"Ronald.Mies@example.com";"CH";"False";"2026-01-17 22:00:14"
"CUST-001489";"Abbas";"Baum";"Abbas.Baum@example.com";"FR";"True";"2026-05-29 13:21:57"
"CUST-001490";"Hartmut";"Eberth";"Hartmut.Eberth@example.com";"DE";"True";"2026-05-27 20:29:20"
"CUST-001491";"Frederike";"Oderwald";"Frederike.Oderwald@example.com";"DE";"True";"2026-03-20 17:46:35"
"CUST-001492";"Alexa";"Fliegner";"Alexa.Fliegner@example.com";"DE";"False";"2026-07-30 08:07:53"
"CUST-001493";"Jolanthe";"Holsten";"Jolanthe.Holsten@example.com";"DE";"True";"2026-01-03 10:14:12"
"CUST-001494";"Hans-Albert";"Jockel";"Hans-Albert.Jockel@example.com";"CH";"True";"2026-05-03 09:51:25"
"CUST-001495";"Detlev";"Beyer";"Detlev.Beyer@example.com";"DE";"False";"2026-01-28 02:11:40"
"CUST-001496";"Nadeshda";"Keudel";"Nadeshda.Keudel@example.com";"DE";"True";"2026-03-26 17:48:55"
"CUST-001497";"Leonhard";"Kohl";"Leonhard.Kohl@example.com";"DE";"False";"2026-01-06 13:53:38"
"CUST-001498";"Georg";"van der Dussen";"Georg.van der Dussen@example.com";"FR";"True";"2026-06-04 18:05:02"
"CUST-001499";"Carin";"Schmidt";"Carin.Schmidt@example.com";"DE";"True";"2026-07-09 03:47:30"
"CUST-001500";"Heinz-Wilhelm";"Hartmann";"Heinz-Wilhelm.Hartmann@example.com";"DE";"True";"2026-08-02 14:49:20"
"CUST-001501";"Jolanthe";"Noack";"Jolanthe.Noack@example.com";"DE";"True";"2026-06-12 21:31:02"
"CUST-001502";"Heidelinde";"Jäntsch";"Heidelinde.Jäntsch@example.com";"DE";"True";"2026-07-25 21:04:40"
"CUST-001503";"Eckhardt";"Rust";"Eckhardt.Rust@example.com";"FR";"False";"2026-06-23 08:59:18"
"CUST-001504";"Denny";"Jockel";"Denny.Jockel@example.com";"PL";"False";"2026-04-06 01:45:33"
"CUST-001505";"Branka";"Wagner";"Branka.Wagner@example.com";"DE";"True";"2026-05-31 12:16:02"
"CUST-001506";"Vitali";"Schüler";"Vitali.Schüler@example.com";"DE";"False";"2026-04-19 14:06:27"
"CUST-001507";"Pirmin";"Bohnbach";"Pirmin.Bohnbach@example.com";"DE";"False";"2026-01-05 09:05:16"
"CUST-001508";"Blanka";"Albers";"Blanka.Albers@example.com";"DE";"True";"2026-01-25 18:54:22"
"CUST-001509";"Heide";"Caspar";"Heide.Caspar@example.com";"NL";"False";"2026-01-03 11:35:23"
"CUST-001510";"Almuth";"Trapp";"Almuth.Trapp@example.com";"AT";"False";"2026-01-14 02:37:20"
"CUST-001511";"Donald";"Gorlitz";"Donald.Gorlitz@example.com";"DE";"True";"2026-03-26 06:38:28"
"CUST-001512";"Steve";"Ditschlerin";"Steve.Ditschlerin@example.com";"DE";"True";"2026-01-02 19:31:03"
"CUST-001513";"Klara";"Drewes";"Klara.Drewes@example.com";"DE";"False";"2026-04-04 02:51:34"
"CUST-001514";"Natali";"Bohnbach";"Natali.Bohnbach@example.com";"DE";"False";"2026-06-06 09:25:35"
"CUST-001515";"Fanny";"Zahn";"Fanny.Zahn@example.com";"DE";"True";"2026-07-29 19:35:40"
"CUST-001516";"Janko";"Lehmann";"Janko.Lehmann@example.com";"PL";"False";"2026-05-26 06:46:24"
"CUST-001517";"Nicolas";"Pohl";"Nicolas.Pohl@example.com";"AT";"True";"2026-06-18 09:03:41"
"CUST-001518";"Lina";"Etzler";"Lina.Etzler@example.com";"FR";"True";"2026-02-04 16:02:02"
"CUST-001519";"Detlef";"Neuschäfer";"Detlef.Neuschäfer@example.com";"DE";"False";"2026-03-07 04:49:22"
"CUST-001520";"Tomasz";"Baum";"Tomasz.Baum@example.com";"NL";"True";"2026-05-05 10:16:49"
"CUST-001521";"Marianna";"Jüttner";"Marianna.Jüttner@example.com";"DE";"True";"2026-05-08 22:28:53"
"CUST-001522";"Mirjana";"Kroker";"Mirjana.Kroker@example.com";"PL";"False";"2026-04-11 08:01:09"
"CUST-001523";"Kevin";"Kuhl";"Kevin.Kuhl@example.com";"AT";"False";"2026-02-22 11:49:26"
"CUST-001524";"Emine";"Dobes";"Emine.Dobes@example.com";"NL";"False";"2026-06-05 21:03:49"
"CUST-001525";"Verena";"Losekann";"Verena.Losekann@example.com";"CH";"False";"2026-05-28 12:19:29"
"CUST-001526";"Aribert";"Neuschäfer";"Aribert.Neuschäfer@example.com";"DE";"True";"2026-02-25 19:58:52"
"CUST-001527";"Katalin";"Tintzmann";"Katalin.Tintzmann@example.com";"DE";"False";"2026-06-28 08:04:09"
"CUST-001528";"Hermann Josef";"Noack";"Hermann Josef.Noack@example.com";"FR";"True";"2026-07-26 13:29:36"
"CUST-001529";"Hans-Wilhelm";"Schenk";"Hans-Wilhelm.Schenk@example.com";"DE";"True";"2026-07-17 22:03:22"
"CUST-001530";"Sieglinde";"Freudenberger";"Sieglinde.Freudenberger@example.com";"AT";"True";"2026-07-21 05:42:36"
"CUST-001531";"Leonid";"Juncken";"Leonid.Juncken@example.com";"NL";"True";"2026-06-25 13:21:15"
"CUST-001532";"Pia";"Oestrovsky";"Pia.Oestrovsky@example.com";"NL";"False";"2026-08-11 21:04:08"
"CUST-001533";"Meta";"Briemer";"Meta.Briemer@example.com";"DE";"False";"2026-03-29 02:16:18"
"CUST-001534";"Meral";"Schulz";"Meral.Schulz@example.com";"DE";"True";"2026-03-21 18:32:23"
"CUST-001535";"Heinz-Günter";"Kensy";"Heinz-Günter.Kensy@example.com";"PL";"True";"2026-05-20 21:14:36"
"CUST-001536";"Luzie";"Scheuermann";"Luzie.Scheuermann@example.com";"DE";"True";"2026-03-12 09:14:48"
"CUST-001537";"Veronique";"Henk";"Veronique.Henk@example.com";"DE";"True";"2026-06-07 03:18:45"
"CUST-001538";"Tatiana";"Mans";"Tatiana.Mans@example.com";"DE";"False";"2026-05-04 00:39:39"
"CUST-001539";"Larissa";"Hörle";"Larissa.Hörle@example.com";"DE";"False";"2026-06-11 08:37:18"
"CUST-001540";"Jolanta";"Biggen";"Jolanta.Biggen@example.com";"FR";"False";"2026-04-04 08:54:31"
"CUST-001541";"Lidia";"Schuchhardt";"Lidia.Schuchhardt@example.com";"FR";"False";"2026-04-30 02:21:09"
"CUST-001542";"Juergen";"Gehringer";"Juergen.Gehringer@example.com";"CH";"True";"2026-07-31 05:41:53"
"CUST-001543";"Gesche";"Hartmann";"Gesche.Hartmann@example.com";"PL";"True";"2026-06-03 04:00:43"
"CUST-001544";"Friedhilde";"Nohlmans";"Friedhilde.Nohlmans@example.com";"DE";"True";"2026-04-06 03:58:52"
"CUST-001545";"Walther";"Kohl";"Walther.Kohl@example.com";"AT";"True";"2026-07-03 00:45:50"
"CUST-001546";"Rainer";"Hauffer";"Rainer.Hauffer@example.com";"DE";"False";"2026-04-13 16:08:09"
"CUST-001547";"Ann";"Bolnbach";"Ann.Bolnbach@example.com";"DE";"True";"2026-05-22 04:24:54"
"CUST-001548";"Justus";"Loos";"Justus.Loos@example.com";"NL";"True";"2026-05-16 23:56:57"
"CUST-001549";"Hansgeorg";"Tlustek";"Hansgeorg.Tlustek@example.com";"DE";"True";"2026-04-10 04:37:14"
"CUST-001550";"Insa";"Freudenberger";"Insa.Freudenberger@example.com";"CH";"True";"2026-04-21 20:40:04"
"CUST-001551";"Lisa";"Hoffmann";"Lisa.Hoffmann@example.com";"DE";"True";"2026-06-11 20:23:17"
"CUST-001552";"Friedericke";"Harloff";"Friedericke.Harloff@example.com";"DE";"False";"2026-03-02 17:23:02"
"CUST-001553";"Sylwia";"Förster";"Sylwia.Förster@example.com";"DE";"False";"2026-02-19 00:41:46"
"CUST-001554";"Melitta";"Hermighausen";"Melitta.Hermighausen@example.com";"DE";"False";"2026-07-16 13:05:03"
"CUST-001555";"Hans-Joachim";"Wesack";"Hans-Joachim.Wesack@example.com";"AT";"True";"2026-07-17 10:55:01"
"CUST-001556";"Katalin";"Hiller";"Katalin.Hiller@example.com";"CH";"True";"2026-06-10 07:52:17"
"CUST-001557";"Laurenz";"Noack";"Laurenz.Noack@example.com";"AT";"True";"2026-08-10 11:16:28"
"CUST-001558";"Danuta";"Holsten";"Danuta.Holsten@example.com";"DE";"True";"2026-06-20 08:19:36"
"CUST-001559";"Sandy";"Noack";"Sandy.Noack@example.com";"DE";"True";"2026-04-17 03:53:39"
"CUST-001560";"Rebecca";"Sager";"Rebecca.Sager@example.com";"DE";"True";"2026-03-30 01:41:06"
"CUST-001561";"Fredo";"Seip";"Fredo.Seip@example.com";"DE";"False";"2026-03-16 23:44:25"
"CUST-001562";"Hanns";"Bolnbach";"Hanns.Bolnbach@example.com";"DE";"False";"2026-01-25 22:23:00"
"CUST-001563";"Emma";"Textor";"Emma.Textor@example.com";"DE";"True";"2026-08-06 16:10:24"
"CUST-001564";"Sibylla";"Drubin";"Sibylla.Drubin@example.com";"AT";"True";"2026-07-05 22:59:58"
"CUST-001565";"Max";"Patberg";"Max.Patberg@example.com";"DE";"True";"2026-05-02 10:29:50"
"CUST-001566";"Cornelia";"Thanel";"Cornelia.Thanel@example.com";"DE";"False";"2026-02-12 15:13:32"
"CUST-001567";"Heinz-Joachim";"Oestrovsky";"Heinz-Joachim.Oestrovsky@example.com";"DE";"True";"2026-03-05 20:30:28"
"CUST-001568";"Jasmin";"Ullrich";"Jasmin.Ullrich@example.com";"AT";"True";"2026-06-22 20:49:58"
"CUST-001569";"Thilo";"Sontag";"Thilo.Sontag@example.com";"FR";"True";"2026-06-14 22:54:06"
"CUST-001570";"Christl";"Schaaf";"Christl.Schaaf@example.com";"CH";"True";"2026-07-04 13:50:20"
"CUST-001571";"Kathi";"Gude";"Kathi.Gude@example.com";"AT";"False";"2026-01-16 17:52:27"
"CUST-001572";"Toralf";"Zirme";"Toralf.Zirme@example.com";"DE";"False";"2026-02-12 22:24:55"
"CUST-001573";"Catherine";"Köhler";"Catherine.Köhler@example.com";"DE";"False";"2026-06-05 15:13:38"
"CUST-001574";"Ferdi";"Stiebitz";"Ferdi.Stiebitz@example.com";"DE";"False";"2026-02-22 14:28:19"
"CUST-001575";"Anna-Lena";"Becker";"Anna-Lena.Becker@example.com";"DE";"True";"2026-08-06 11:28:14"
"CUST-001576";"Woldemar";"Zobel";"Woldemar.Zobel@example.com";"AT";"False";"2026-06-12 05:04:08"
"CUST-001577";"Diethard";"Rosenow";"Diethard.Rosenow@example.com";"DE";"False";"2026-01-07 00:04:08"
"CUST-001578";"Willibert";"Scholtz";"Willibert.Scholtz@example.com";"DE";"True";"2026-03-19 23:16:54"
"CUST-001579";"Rudolf";"Sontag";"Rudolf.Sontag@example.com";"DE";"True";"2026-04-13 10:42:06"
"CUST-001580";"Viktoria";"Beer";"Viktoria.Beer@example.com";"DE";"True";"2026-01-08 13:20:23"
"CUST-001581";"Halina";"Becker";"Halina.Becker@example.com";"AT";"True";"2026-03-12 05:22:33"
"CUST-001582";"Gero";"Weinhold";"Gero.Weinhold@example.com";"DE";"False";"2026-01-23 18:47:34"
"CUST-001583";"Horst";"Graf";"Horst.Graf@example.com";"NL";"True";"2026-02-05 18:41:29"
"CUST-001584";"Ljiljana";"Wilms";"Ljiljana.Wilms@example.com";"FR";"True";"2026-04-15 06:01:54"
"CUST-001585";"Gönül";"Gehringer";"Gönül.Gehringer@example.com";"DE";"True";"2026-01-06 22:03:53"
"CUST-001586";"Sandy";"Hamann";"Sandy.Hamann@example.com";"DE";"True";"2026-05-21 18:44:59"
"CUST-001587";"Dina";"Hentschel";"Dina.Hentschel@example.com";"DE";"False";"2026-02-03 16:24:00"
"CUST-001588";"Dina";"Meister";"Dina.Meister@example.com";"DE";"False";"2026-05-09 06:45:45"
"CUST-001589";"Hildegard";"Radisch";"Hildegard.Radisch@example.com";"DE";"False";"2026-05-17 20:51:35"
"CUST-001590";"Hiltrud";"Heinrich";"Hiltrud.Heinrich@example.com";"DE";"True";"2026-02-05 20:05:06"
"CUST-001591";"Peter-Michael";"Gutknecht";"Peter-Michael.Gutknecht@example.com";"AT";"True";"2026-06-20 08:46:03"
"CUST-001592";"Andrzej";"Bachmann";"Andrzej.Bachmann@example.com";"DE";"True";"2026-06-07 07:07:16"
"CUST-001593";"Hanne";"Wilms";"Hanne.Wilms@example.com";"NL";"False";"2026-05-21 19:31:43"
"CUST-001594";"Hans-Heinrich";"Bolzmann";"Hans-Heinrich.Bolzmann@example.com";"PL";"False";"2026-01-02 05:05:18"
"CUST-001595";"Marijan";"Lübs";"Marijan.Lübs@example.com";"AT";"True";"2026-02-11 03:56:12"
"CUST-001596";"Gerhardt";"Gierschner";"Gerhardt.Gierschner@example.com";"NL";"False";"2026-02-26 00:39:19"
"CUST-001597";"Kathrin";"Knappe";"Kathrin.Knappe@example.com";"DE";"True";"2026-02-02 18:56:17"
"CUST-001598";"Henning";"Finke";"Henning.Finke@example.com";"FR";"True";"2026-08-12 12:50:52"
"CUST-001599";"Yasmin";"Heinz";"Yasmin.Heinz@example.com";"DE";"False";"2026-06-04 09:37:17"
"CUST-001600";"Eleni";"Kühnert";"Eleni.Kühnert@example.com";"DE";"True";"2026-05-20 12:29:21"
"CUST-001601";"Fredo";"Barth";"Fredo.Barth@example.com";"DE";"True";"2026-01-14 20:27:26"
"CUST-001602";"Joseph";"Loos";"Joseph.Loos@example.com";"DE";"True";"2026-08-05 19:06:07"
"CUST-001603";"Muharrem";"Kallert";"Muharrem.Kallert@example.com";"NL";"False";"2026-01-29 07:13:31"
"CUST-001604";"Henriette";"Ring";"Henriette.Ring@example.com";"DE";"False";"2026-06-23 21:15:22"
"CUST-001605";"Frederike";"Schacht";"Frederike.Schacht@example.com";"PL";"True";"2026-02-05 07:14:02"
"CUST-001606";"Hans-Walter";"Gieß";"Hans-Walter.Gieß@example.com";"DE";"False";"2026-01-29 23:09:31"
"CUST-001607";"Lene";"Rose";"Lene.Rose@example.com";"DE";"True";"2026-02-01 15:23:20"
"CUST-001608";"Francisco";"Junk";"Francisco.Junk@example.com";"DE";"False";"2026-05-20 16:23:44"
"CUST-001609";"Fatma";"Baum";"Fatma.Baum@example.com";"AT";"False";"2026-02-16 18:45:52"
"CUST-001610";"Jutta";"Fechner";"Jutta.Fechner@example.com";"DE";"True";"2026-06-14 03:18:34"
"CUST-001611";"Kreszentia";"Gude";"Kreszentia.Gude@example.com";"CH";"True";"2026-07-03 20:43:29"
"CUST-001612";"Roy";"Höfig";"Roy.Höfig@example.com";"AT";"False";"2026-03-25 22:51:31"
"CUST-001613";"Laura";"Schleich";"Laura.Schleich@example.com";"NL";"True";"2026-03-30 01:43:20"
"CUST-001614";"Bayram";"Tschentscher";"Bayram.Tschentscher@example.com";"DE";"False";"2026-04-22 04:30:53"
"CUST-001615";"Angelica";"Kraus";"Angelica.Kraus@example.com";"FR";"False";"2026-04-27 16:25:23"
"CUST-001616";"Viktoria";"Barkholz";"Viktoria.Barkholz@example.com";"DE";"True";"2026-02-09 08:07:39"
"CUST-001617";"Erich";"Gotthard";"Erich.Gotthard@example.com";"PL";"True";"2026-03-09 20:20:03"
"CUST-001618";"Cecilia";"Klotz";"Cecilia.Klotz@example.com";"NL";"False";"2026-06-25 16:47:35"
"CUST-001619";"Mareike";"Hartmann";"Mareike.Hartmann@example.com";"FR";"False";"2026-04-13 22:47:05"
"CUST-001620";"Gilbert";"Hänel";"Gilbert.Hänel@example.com";"DE";"False";"2026-06-29 18:21:56"
"CUST-001621";"Nevenka";"Etzler";"Nevenka.Etzler@example.com";"AT";"True";"2026-02-16 19:32:35"
"CUST-001622";"Mirjana";"Klapp";"Mirjana.Klapp@example.com";"DE";"False";"2026-05-17 23:10:59"
"CUST-001623";"Ingrid";"Franke";"Ingrid.Franke@example.com";"FR";"True";"2026-06-07 20:19:59"
"CUST-001624";"Yasemin";"Birnbaum";"Yasemin.Birnbaum@example.com";"DE";"False";"2026-01-23 05:47:27"
"CUST-001625";"Swen";"Jessel";"Swen.Jessel@example.com";"NL";"False";"2026-03-07 08:50:55"
"CUST-001626";"Gunda";"Bloch";"Gunda.Bloch@example.com";"NL";"False";"2026-06-20 18:09:40"
"CUST-001627";"Pia";"Schuster";"Pia.Schuster@example.com";"DE";"True";"2026-05-05 20:59:35"
"CUST-001628";"Dino";"Carsten";"Dino.Carsten@example.com";"AT";"False";"2026-02-19 20:07:10"
"CUST-001629";"Dietrich";"Meister";"Dietrich.Meister@example.com";"DE";"False";"2026-07-04 15:12:00"
"CUST-001630";"Oscar";"Gehringer";"Oscar.Gehringer@example.com";"PL";"True";"2026-07-01 02:11:20"
"CUST-001631";"Sinaida";"Keudel";"Sinaida.Keudel@example.com";"CH";"False";"2026-01-17 11:51:06"
"CUST-001632";"Viola";"Weinhold";"Viola.Weinhold@example.com";"AT";"False";"2026-08-05 09:34:38"
"CUST-001633";"Wilhelm";"Stoll";"Wilhelm.Stoll@example.com";"DE";"False";"2026-05-10 17:58:19"
"CUST-001634";"Katharine";"Reuter";"Katharine.Reuter@example.com";"CH";"True";"2026-05-24 01:33:40"
"CUST-001635";"Meinhard";"Heinrich";"Meinhard.Heinrich@example.com";"DE";"True";"2026-01-09 10:37:07"
"CUST-001636";"Luis";"Seidel";"Luis.Seidel@example.com";"DE";"True";"2026-03-27 00:43:20"
"CUST-001637";"Ferdinand";"Klotz";"Ferdinand.Klotz@example.com";"DE";"True";"2026-07-08 19:37:31"
"CUST-001638";"Jutta";"Lindau";"Jutta.Lindau@example.com";"NL";"False";"2026-06-28 13:33:47"
"CUST-001639";"Samir";"Buchholz";"Samir.Buchholz@example.com";"DE";"True";"2026-02-02 08:14:54"
"CUST-001640";"Yasmin";"Biggen";"Yasmin.Biggen@example.com";"PL";"False";"2026-03-21 11:41:39"
"CUST-001641";"Hermine";"Zorbach";"Hermine.Zorbach@example.com";"FR";"True";"2026-08-08 06:19:39"
"CUST-001642";"Fridolin";"Adler";"Fridolin.Adler@example.com";"CH";"True";"2026-07-06 11:20:41"
"CUST-001643";"Zbigniew";"Krebs";"Zbigniew.Krebs@example.com";"NL";"True";"2026-03-24 06:11:12"
"CUST-001644";"Miroslaw";"Gieß";"Miroslaw.Gieß@example.com";"AT";"False";"2026-08-11 11:22:30"
"CUST-001645";"Dorota";"Dowerg";"Dorota.Dowerg@example.com";"AT";"True";"2026-03-16 04:13:09"
"CUST-001646";"Jonathan";"Henck";"Jonathan.Henck@example.com";"DE";"True";"2026-06-13 03:00:04"
"CUST-001647";"Dunja";"Ackermann";"Dunja.Ackermann@example.com";"DE";"False";"2026-06-20 05:31:01"
"CUST-001648";"Caterina";"Fechner";"Caterina.Fechner@example.com";"CH";"False";"2026-07-14 02:24:25"
"CUST-001649";"Danica";"Steuer";"Danica.Steuer@example.com";"DE";"True";"2026-06-25 15:12:08"
"CUST-001650";"Udo";"Holt";"Udo.Holt@example.com";"DE";"True";"2026-03-27 07:26:35"
"CUST-001651";"Horst-Günter";"Holt";"Horst-Günter.Holt@example.com";"DE";"True";"2026-07-24 14:57:34"
"CUST-001652";"Gertraude";"Weihmann";"Gertraude.Weihmann@example.com";"DE";"True";"2026-05-12 21:38:41"
"CUST-001653";"Dina";"Sager";"Dina.Sager@example.com";"DE";"False";"2026-07-12 08:17:55"
"CUST-001654";"Heide";"Berger";"Heide.Berger@example.com";"AT";"False";"2026-05-27 14:26:42"
"CUST-001655";"Willfried";"Kaul";"Willfried.Kaul@example.com";"FR";"False";"2026-01-08 02:06:17"
"CUST-001656";"Oscar";"Niemeier";"Oscar.Niemeier@example.com";"DE";"False";"2026-07-14 20:58:31"
"CUST-001657";"Martin";"Müller";"Martin.Müller@example.com";"PL";"True";"2026-01-28 02:36:34"
"CUST-001658";"Cilli";"Eimer";"Cilli.Eimer@example.com";"NL";"True";"2026-06-07 20:48:07"
"CUST-001659";"Hanny";"Rogner";"Hanny.Rogner@example.com";"AT";"True";"2026-02-05 09:50:32"
"CUST-001660";"Konstantin";"Fiebig";"Konstantin.Fiebig@example.com";"FR";"True";"2026-07-19 19:43:37"
"CUST-001661";"Nicole";"Textor";"Nicole.Textor@example.com";"FR";"True";"2026-05-11 02:29:29"
"CUST-001662";"James";"Berger";"James.Berger@example.com";"DE";"True";"2026-01-26 19:25:12"
"CUST-001663";"Cosima";"Tlustek";"Cosima.Tlustek@example.com";"AT";"False";"2026-03-12 09:44:05"
"CUST-001664";"Melita";"Lorch";"Melita.Lorch@example.com";"DE";"False";"2026-05-23 00:16:12"
"CUST-001665";"Monika";"Wirth";"Monika.Wirth@example.com";"NL";"True";"2026-03-29 12:33:39"
"CUST-001666";"Marcel";"Zimmer";"Marcel.Zimmer@example.com";"AT";"False";"2026-04-03 18:28:04"
"CUST-001667";"Gunther";"Stiebitz";"Gunther.Stiebitz@example.com";"CH";"False";"2026-02-11 04:15:11"
"CUST-001668";"Anika";"Heintze";"Anika.Heintze@example.com";"DE";"True";"2026-01-31 14:21:12"
"CUST-001669";"Lambert";"Klemt";"Lambert.Klemt@example.com";"DE";"False";"2026-08-08 02:17:13"
"CUST-001670";"Mehmet";"Jungfer";"Mehmet.Jungfer@example.com";"DE";"False";"2026-04-30 03:00:51"
"CUST-001671";"Ruth";"Wiek";"Ruth.Wiek@example.com";"NL";"True";"2026-06-13 02:07:55"
"CUST-001672";"Edda";"Henck";"Edda.Henck@example.com";"DE";"True";"2026-01-30 14:43:57"
"CUST-001673";"Erdmute";"Christoph";"Erdmute.Christoph@example.com";"AT";"False";"2026-06-06 01:09:09"
"CUST-001674";"Apollonia";"Schulz";"Apollonia.Schulz@example.com";"AT";"False";"2026-05-08 01:08:25"
"CUST-001675";"Ditmar";"Krause";"Ditmar.Krause@example.com";"NL";"True";"2026-02-11 10:05:02"
"CUST-001676";"Catherine";"Bohnbach";"Catherine.Bohnbach@example.com";"DE";"True";"2026-01-10 07:33:26"
"CUST-001677";"Janus";"Scholtz";"Janus.Scholtz@example.com";"DE";"False";"2026-04-13 10:26:05"
"CUST-001678";"Carolina";"Budig";"Carolina.Budig@example.com";"AT";"False";"2026-02-01 17:11:20"
"CUST-001679";"Liselotte";"Kraushaar";"Liselotte.Kraushaar@example.com";"CH";"False";"2026-06-05 10:32:01"
"CUST-001680";"Josefine";"Tröst";"Josefine.Tröst@example.com";"DE";"False";"2026-07-09 16:31:18"
"CUST-001681";"Attila";"Beckmann";"Attila.Beckmann@example.com";"AT";"False";"2026-05-27 17:17:56"
"CUST-001682";"Hiltrud";"Bolander";"Hiltrud.Bolander@example.com";"DE";"False";"2026-06-27 16:10:06"
"CUST-001683";"Annika";"Hermann";"Annika.Hermann@example.com";"DE";"False";"2026-04-13 05:28:22"
"CUST-001684";"Hans-Helmut";"Ortmann";"Hans-Helmut.Ortmann@example.com";"DE";"True";"2026-07-20 08:21:22"
"CUST-001685";"Annerose";"Gumprich";"Annerose.Gumprich@example.com";"DE";"True";"2026-03-19 21:31:39"
"CUST-001686";"Iwan";"Hornich";"Iwan.Hornich@example.com";"AT";"True";"2026-06-05 23:47:30"
"CUST-001687";"Gisbert";"Mülichen";"Gisbert.Mülichen@example.com";"DE";"True";"2026-03-22 19:39:25"
"CUST-001688";"Harold";"Hermighausen";"Harold.Hermighausen@example.com";"AT";"True";"2026-04-13 18:58:43"
"CUST-001689";"Carmela";"Jopich";"Carmela.Jopich@example.com";"DE";"False";"2026-08-01 03:42:49"
"CUST-001690";"Yvonne";"Oderwald";"Yvonne.Oderwald@example.com";"DE";"True";"2026-03-19 07:54:08"
